NC,NN,MC,MN,V,D1C,D1N,D2C,D2N,D3C,D3N,D4C,D4N
6,Município,1006,Hectares,987,1600600,Santana - AP,2020,2020,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,1600709,Tartarugalzinho - AP,2020,2020,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,22266,1600709,Tartarugalzinho - AP,2020,2020,215,Valor da produção,0,Total
6,Município,1006,Hectares,8039,1600709,Tartarugalzinho - AP,2020,2020,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,1600808,Vitória do Jari - AP,2020,2020,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,4680,1600808,Vitória do Jari - AP,2020,2020,215,Valor da produção,0,Total
6,Município,1006,Hectares,860,1600808,Vitória do Jari - AP,2020,2020,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,1700251,Abreulândia - TO,2020,2020,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,50860,1700251,Abreulândia - TO,2020,2020,215,Valor da produção,0,Total
6,Município,1006,Hectares,8200,1700251,Abreulândia - TO,2020,2020,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,1700301,Aguiarnópolis - TO,2020,2020,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,1128,1700301,Aguiarnópolis - TO,2020,2020,215,Valor da produção,0,Total
6,Município,1006,Hectares,151,1700301,Aguiarnópolis - TO,2020,2020,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,1700350,Aliança do Tocantins - TO,2020,2020,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,30313,1700350,Aliança do Tocantins - TO,2020,2020,215,Valor da produção,0,Total
6,Município,1006,Hectares,7518,1700350,Aliança do Tocantins - TO,2020,2020,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,1700400,Almas - TO,2020,2020,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,35863,1700400,Almas - TO,2020,2020,215,Valor da produção,0,Total
6,Município,1006,Hectares,13491,1700400,Almas - TO,2020,2020,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,1700707,Alvorada - TO,2020,2020,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,121535,1700707,Alvorada - TO,2020,2020,215,Valor da produção,0,Total
6,Município,1006,Hectares,31136,1700707,Alvorada - TO,2020,2020,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,1701002,Ananás - TO,2020,2020,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,8278,1701002,Ananás - TO,2020,2020,215,Valor da produção,0,Total
6,Município,1006,Hectares,1044,1701002,Ananás - TO,2020,2020,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,1701051,Angico - TO,2020,2020,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,4456,1701051,Angico - TO,2020,2020,215,Valor da produção,0,Total
6,Município,1006,Hectares,538,1701051,Angico - TO,2020,2020,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,1701101,Aparecida do Rio Negro - TO,2020,2020,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,192304,1701101,Aparecida do Rio Negro - TO,2020,2020,215,Valor da produção,0,Total
6,Município,1006,Hectares,48331,1701101,Aparecida do Rio Negro - TO,2020,2020,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,1701309,Aragominas - TO,2020,2020,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,3554,1701309,Aragominas - TO,2020,2020,215,Valor da produção,0,Total
6,Município,1006,Hectares,1415,1701309,Aragominas - TO,2020,2020,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,1701903,Araguacema - TO,2020,2020,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,216247,1701903,Araguacema - TO,2020,2020,215,Valor da produção,0,Total
6,Município,1006,Hectares,30130,1701903,Araguacema - TO,2020,2020,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,1702000,Araguaçu - TO,2020,2020,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,74075,1702000,Araguaçu - TO,2020,2020,215,Valor da produção,0,Total
6,Município,1006,Hectares,15792,1702000,Araguaçu - TO,2020,2020,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,1702109,Araguaína - TO,2020,2020,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,23070,1702109,Araguaína - TO,2020,2020,215,Valor da produção,0,Total
6,Município,1006,Hectares,8188,1702109,Araguaína - TO,2020,2020,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,1702158,Araguanã - TO,2020,2020,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,58,1702158,Araguanã - TO,2020,2020,215,Valor da produção,0,Total
6,Município,1006,Hectares,21,1702158,Araguanã - TO,2020,2020,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,1702208,Araguatins - TO,2020,2020,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,7445,1702208,Araguatins - TO,2020,2020,215,Valor da produção,0,Total
6,Município,1006,Hectares,1185,1702208,Araguatins - TO,2020,2020,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,1702307,Arapoema - TO,2020,2020,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,3661,1702307,Arapoema - TO,2020,2020,215,Valor da produção,0,Total
6,Município,1006,Hectares,1096,1702307,Arapoema - TO,2020,2020,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,1702406,Arraias - TO,2020,2020,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,6361,1702406,Arraias - TO,2020,2020,215,Valor da produção,0,Total
6,Município,1006,Hectares,1060,1702406,Arraias - TO,2020,2020,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,1702554,Augustinópolis - TO,2020,2020,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,917,1702554,Augustinópolis - TO,2020,2020,215,Valor da produção,0,Total
6,Município,1006,Hectares,240,1702554,Augustinópolis - TO,2020,2020,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,1702703,Aurora do Tocantins - TO,2020,2020,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,1913,1702703,Aurora do Tocantins - TO,2020,2020,215,Valor da produção,0,Total
6,Município,1006,Hectares,232,1702703,Aurora do Tocantins - TO,2020,2020,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,1702901,Axixá do Tocantins - TO,2020,2020,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,1112,1702901,Axixá do Tocantins - TO,2020,2020,215,Valor da produção,0,Total
6,Município,1006,Hectares,263,1702901,Axixá do Tocantins - TO,2020,2020,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,1703008,Babaçulândia - TO,2020,2020,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,11324,1703008,Babaçulândia - TO,2020,2020,215,Valor da produção,0,Total
6,Município,1006,Hectares,3308,1703008,Babaçulândia - TO,2020,2020,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,1703057,Bandeirantes do Tocantins - TO,2020,2020,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,1730,1703057,Bandeirantes do Tocantins - TO,2020,2020,215,Valor da produção,0,Total
6,Município,1006,Hectares,355,1703057,Bandeirantes do Tocantins - TO,2020,2020,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,1703073,Barra do Ouro - TO,2020,2020,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,17916,1703073,Barra do Ouro - TO,2020,2020,215,Valor da produção,0,Total
6,Município,1006,Hectares,5701,1703073,Barra do Ouro - TO,2020,2020,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,1703107,Barrolândia - TO,2020,2020,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,9047,1703107,Barrolândia - TO,2020,2020,215,Valor da produção,0,Total
6,Município,1006,Hectares,185,1703107,Barrolândia - TO,2020,2020,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,1703206,Bernardo Sayão - TO,2020,2020,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,4542,1703206,Bernardo Sayão - TO,2020,2020,215,Valor da produção,0,Total
6,Município,1006,Hectares,670,1703206,Bernardo Sayão - TO,2020,2020,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,1703305,Bom Jesus do Tocantins - TO,2020,2020,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,95275,1703305,Bom Jesus do Tocantins - TO,2020,2020,215,Valor da produção,0,Total
6,Município,1006,Hectares,26039,1703305,Bom Jesus do Tocantins - TO,2020,2020,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,1703602,Brasilândia do Tocantins - TO,2020,2020,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,836,1703602,Brasilândia do Tocantins - TO,2020,2020,215,Valor da produção,0,Total
6,Município,1006,Hectares,162,1703602,Brasilândia do Tocantins - TO,2020,2020,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,1703701,Brejinho de Nazaré - TO,2020,2020,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,91980,1703701,Brejinho de Nazaré - TO,2020,2020,215,Valor da produção,0,Total
6,Município,1006,Hectares,26955,1703701,Brejinho de Nazaré - TO,2020,2020,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,1703800,Buriti do Tocantins - TO,2020,2020,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,302,1703800,Buriti do Tocantins - TO,2020,2020,215,Valor da produção,0,Total
6,Município,1006,Hectares,111,1703800,Buriti do Tocantins - TO,2020,2020,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,1703826,Cachoeirinha - TO,2020,2020,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,3251,1703826,Cachoeirinha - TO,2020,2020,215,Valor da produção,0,Total
6,Município,1006,Hectares,291,1703826,Cachoeirinha - TO,2020,2020,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,1703842,Campos Lindos - TO,2020,2020,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,425828,1703842,Campos Lindos - TO,2020,2020,215,Valor da produção,0,Total
6,Município,1006,Hectares,104065,1703842,Campos Lindos - TO,2020,2020,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,1703867,Cariri do Tocantins - TO,2020,2020,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,90593,1703867,Cariri do Tocantins - TO,2020,2020,215,Valor da produção,0,Total
6,Município,1006,Hectares,17491,1703867,Cariri do Tocantins - TO,2020,2020,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,1703883,Carmolândia - TO,2020,2020,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,160,1703883,Carmolândia - TO,2020,2020,215,Valor da produção,0,Total
6,Município,1006,Hectares,151,1703883,Carmolândia - TO,2020,2020,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,1703891,Carrasco Bonito - TO,2020,2020,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,568,1703891,Carrasco Bonito - TO,2020,2020,215,Valor da produção,0,Total
6,Município,1006,Hectares,111,1703891,Carrasco Bonito - TO,2020,2020,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,1703909,Caseara - TO,2020,2020,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,563741,1703909,Caseara - TO,2020,2020,215,Valor da produção,0,Total
6,Município,1006,Hectares,83678,1703909,Caseara - TO,2020,2020,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,1704105,Centenário - TO,2020,2020,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,42721,1704105,Centenário - TO,2020,2020,215,Valor da produção,0,Total
6,Município,1006,Hectares,9055,1704105,Centenário - TO,2020,2020,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,1704600,Chapada de Areia - TO,2020,2020,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,10326,1704600,Chapada de Areia - TO,2020,2020,215,Valor da produção,0,Total
6,Município,1006,Hectares,440,1704600,Chapada de Areia - TO,2020,2020,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,1705102,Chapada da Natividade - TO,2020,2020,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,61780,1705102,Chapada da Natividade - TO,2020,2020,215,Valor da produção,0,Total
6,Município,1006,Hectares,16855,1705102,Chapada da Natividade - TO,2020,2020,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,1705508,Colinas do Tocantins - TO,2020,2020,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,1003,1705508,Colinas do Tocantins - TO,2020,2020,215,Valor da produção,0,Total
6,Município,1006,Hectares,35,1705508,Colinas do Tocantins - TO,2020,2020,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,1705557,Combinado - TO,2020,2020,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,1347,1705557,Combinado - TO,2020,2020,215,Valor da produção,0,Total
6,Município,1006,Hectares,204,1705557,Combinado - TO,2020,2020,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,1705607,Conceição do Tocantins - TO,2020,2020,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,1289,1705607,Conceição do Tocantins - TO,2020,2020,215,Valor da produção,0,Total
6,Município,1006,Hectares,233,1705607,Conceição do Tocantins - TO,2020,2020,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,1706001,Couto Magalhães - TO,2020,2020,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,36478,1706001,Couto Magalhães - TO,2020,2020,215,Valor da produção,0,Total
6,Município,1006,Hectares,8448,1706001,Couto Magalhães - TO,2020,2020,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,1706100,Cristalândia - TO,2020,2020,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,131818,1706100,Cristalândia - TO,2020,2020,215,Valor da produção,0,Total
6,Município,1006,Hectares,12387,1706100,Cristalândia - TO,2020,2020,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,1706258,Crixás do Tocantins - TO,2020,2020,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,39454,1706258,Crixás do Tocantins - TO,2020,2020,215,Valor da produção,0,Total
6,Município,1006,Hectares,6934,1706258,Crixás do Tocantins - TO,2020,2020,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,1706506,Darcinópolis - TO,2020,2020,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,93963,1706506,Darcinópolis - TO,2020,2020,215,Valor da produção,0,Total
6,Município,1006,Hectares,13545,1706506,Darcinópolis - TO,2020,2020,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,1707009,Dianópolis - TO,2020,2020,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,170414,1707009,Dianópolis - TO,2020,2020,215,Valor da produção,0,Total
6,Município,1006,Hectares,28619,1707009,Dianópolis - TO,2020,2020,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,1707108,Divinópolis do Tocantins - TO,2020,2020,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,89827,1707108,Divinópolis do Tocantins - TO,2020,2020,215,Valor da produção,0,Total
6,Município,1006,Hectares,11582,1707108,Divinópolis do Tocantins - TO,2020,2020,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,1707207,Dois Irmãos do Tocantins - TO,2020,2020,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,45575,1707207,Dois Irmãos do Tocantins - TO,2020,2020,215,Valor da produção,0,Total
6,Município,1006,Hectares,5973,1707207,Dois Irmãos do Tocantins - TO,2020,2020,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,1707306,Dueré - TO,2020,2020,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,96135,1707306,Dueré - TO,2020,2020,215,Valor da produção,0,Total
6,Município,1006,Hectares,14820,1707306,Dueré - TO,2020,2020,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,1707405,Esperantina - TO,2020,2020,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,647,1707405,Esperantina - TO,2020,2020,215,Valor da produção,0,Total
6,Município,1006,Hectares,193,1707405,Esperantina - TO,2020,2020,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,1707553,Fátima - TO,2020,2020,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,8204,1707553,Fátima - TO,2020,2020,215,Valor da produção,0,Total
6,Município,1006,Hectares,2582,1707553,Fátima - TO,2020,2020,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,1707652,Figueirópolis - TO,2020,2020,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,103621,1707652,Figueirópolis - TO,2020,2020,215,Valor da produção,0,Total
6,Município,1006,Hectares,21263,1707652,Figueirópolis - TO,2020,2020,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,1707702,Filadélfia - TO,2020,2020,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,622,1707702,Filadélfia - TO,2020,2020,215,Valor da produção,0,Total
6,Município,1006,Hectares,321,1707702,Filadélfia - TO,2020,2020,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,1708205,Formoso do Araguaia - TO,2020,2020,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,197730,1708205,Formoso do Araguaia - TO,2020,2020,215,Valor da produção,0,Total
6,Município,1006,Hectares,27366,1708205,Formoso do Araguaia - TO,2020,2020,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,1708254,Tabocão - TO,2020,2020,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,37193,1708254,Tabocão - TO,2020,2020,215,Valor da produção,0,Total
6,Município,1006,Hectares,8860,1708254,Tabocão - TO,2020,2020,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,1708304,Goianorte - TO,2020,2020,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,30510,1708304,Goianorte - TO,2020,2020,215,Valor da produção,0,Total
6,Município,1006,Hectares,7621,1708304,Goianorte - TO,2020,2020,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,1709005,Goiatins - TO,2020,2020,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,56223,1709005,Goiatins - TO,2020,2020,215,Valor da produção,0,Total
6,Município,1006,Hectares,19114,1709005,Goiatins - TO,2020,2020,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,1709302,Guaraí - TO,2020,2020,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,36348,1709302,Guaraí - TO,2020,2020,215,Valor da produção,0,Total
6,Município,1006,Hectares,8399,1709302,Guaraí - TO,2020,2020,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,1709500,Gurupi - TO,2020,2020,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,83369,1709500,Gurupi - TO,2020,2020,215,Valor da produção,0,Total
6,Município,1006,Hectares,15219,1709500,Gurupi - TO,2020,2020,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,1709807,Ipueiras - TO,2020,2020,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,10667,1709807,Ipueiras - TO,2020,2020,215,Valor da produção,0,Total
6,Município,1006,Hectares,3446,1709807,Ipueiras - TO,2020,2020,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,1710508,Itacajá - TO,2020,2020,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,29840,1710508,Itacajá - TO,2020,2020,215,Valor da produção,0,Total
6,Município,1006,Hectares,8956,1710508,Itacajá - TO,2020,2020,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,1710706,Itaguatins - TO,2020,2020,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,1210,1710706,Itaguatins - TO,2020,2020,215,Valor da produção,0,Total
6,Município,1006,Hectares,252,1710706,Itaguatins - TO,2020,2020,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,1710904,Itapiratins - TO,2020,2020,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,82220,1710904,Itapiratins - TO,2020,2020,215,Valor da produção,0,Total
6,Município,1006,Hectares,17437,1710904,Itapiratins - TO,2020,2020,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,1711100,Itaporã do Tocantins - TO,2020,2020,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,617,1711100,Itaporã do Tocantins - TO,2020,2020,215,Valor da produção,0,Total
6,Município,1006,Hectares,106,1711100,Itaporã do Tocantins - TO,2020,2020,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,1711506,Jaú do Tocantins - TO,2020,2020,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,20292,1711506,Jaú do Tocantins - TO,2020,2020,215,Valor da produção,0,Total
6,Município,1006,Hectares,2815,1711506,Jaú do Tocantins - TO,2020,2020,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,1711803,Juarina - TO,2020,2020,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,1795,1711803,Juarina - TO,2020,2020,215,Valor da produção,0,Total
6,Município,1006,Hectares,195,1711803,Juarina - TO,2020,2020,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,1711902,Lagoa da Confusão - TO,2020,2020,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,1097513,1711902,Lagoa da Confusão - TO,2020,2020,215,Valor da produção,0,Total
6,Município,1006,Hectares,108746,1711902,Lagoa da Confusão - TO,2020,2020,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,1711951,Lagoa do Tocantins - TO,2020,2020,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,8607,1711951,Lagoa do Tocantins - TO,2020,2020,215,Valor da produção,0,Total
6,Município,1006,Hectares,2767,1711951,Lagoa do Tocantins - TO,2020,2020,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,1712009,Lajeado - TO,2020,2020,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,1941,1712009,Lajeado - TO,2020,2020,215,Valor da produção,0,Total
6,Município,1006,Hectares,360,1712009,Lajeado - TO,2020,2020,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,1712157,Lavandeira - TO,2020,2020,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,1206,1712157,Lavandeira - TO,2020,2020,215,Valor da produção,0,Total
6,Município,1006,Hectares,137,1712157,Lavandeira - TO,2020,2020,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,1712405,Lizarda - TO,2020,2020,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,28283,1712405,Lizarda - TO,2020,2020,215,Valor da produção,0,Total
6,Município,1006,Hectares,6966,1712405,Lizarda - TO,2020,2020,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,1712454,Luzinópolis - TO,2020,2020,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,4702,1712454,Luzinópolis - TO,2020,2020,215,Valor da produção,0,Total
6,Município,1006,Hectares,769,1712454,Luzinópolis - TO,2020,2020,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,1712504,Marianópolis do Tocantins - TO,2020,2020,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,177790,1712504,Marianópolis do Tocantins - TO,2020,2020,215,Valor da produção,0,Total
6,Município,1006,Hectares,24933,1712504,Marianópolis do Tocantins - TO,2020,2020,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,1712702,Mateiros - TO,2020,2020,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,190370,1712702,Mateiros - TO,2020,2020,215,Valor da produção,0,Total
6,Município,1006,Hectares,52315,1712702,Mateiros - TO,2020,2020,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,1712801,Maurilândia do Tocantins - TO,2020,2020,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,5909,1712801,Maurilândia do Tocantins - TO,2020,2020,215,Valor da produção,0,Total
6,Município,1006,Hectares,400,1712801,Maurilândia do Tocantins - TO,2020,2020,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,1713205,Miracema do Tocantins - TO,2020,2020,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,135397,1713205,Miracema do Tocantins - TO,2020,2020,215,Valor da produção,0,Total
6,Município,1006,Hectares,18751,1713205,Miracema do Tocantins - TO,2020,2020,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,1713304,Miranorte - TO,2020,2020,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,80929,1713304,Miranorte - TO,2020,2020,215,Valor da produção,0,Total
6,Município,1006,Hectares,19560,1713304,Miranorte - TO,2020,2020,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,1713601,Monte do Carmo - TO,2020,2020,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,148684,1713601,Monte do Carmo - TO,2020,2020,215,Valor da produção,0,Total
6,Município,1006,Hectares,49155,1713601,Monte do Carmo - TO,2020,2020,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,1713700,Monte Santo do Tocantins - TO,2020,2020,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,12562,1713700,Monte Santo do Tocantins - TO,2020,2020,215,Valor da produção,0,Total
6,Município,1006,Hectares,1803,1713700,Monte Santo do Tocantins - TO,2020,2020,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,1713809,Palmeiras do Tocantins - TO,2020,2020,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,6176,1713809,Palmeiras do Tocantins - TO,2020,2020,215,Valor da produção,0,Total
6,Município,1006,Hectares,742,1713809,Palmeiras do Tocantins - TO,2020,2020,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,1713957,Muricilândia - TO,2020,2020,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,2987,1713957,Muricilândia - TO,2020,2020,215,Valor da produção,0,Total
6,Município,1006,Hectares,1013,1713957,Muricilândia - TO,2020,2020,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,1714203,Natividade - TO,2020,2020,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,12618,1714203,Natividade - TO,2020,2020,215,Valor da produção,0,Total
6,Município,1006,Hectares,3699,1714203,Natividade - TO,2020,2020,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,1714302,Nazaré - TO,2020,2020,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,4302,1714302,Nazaré - TO,2020,2020,215,Valor da produção,0,Total
6,Município,1006,Hectares,335,1714302,Nazaré - TO,2020,2020,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,1714880,Nova Olinda - TO,2020,2020,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,6776,1714880,Nova Olinda - TO,2020,2020,215,Valor da produção,0,Total
6,Município,1006,Hectares,719,1714880,Nova Olinda - TO,2020,2020,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,1715002,Nova Rosalândia - TO,2020,2020,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,50451,1715002,Nova Rosalândia - TO,2020,2020,215,Valor da produção,0,Total
6,Município,1006,Hectares,7888,1715002,Nova Rosalândia - TO,2020,2020,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,1715101,Novo Acordo - TO,2020,2020,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,22910,1715101,Novo Acordo - TO,2020,2020,215,Valor da produção,0,Total
6,Município,1006,Hectares,6853,1715101,Novo Acordo - TO,2020,2020,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,1715150,Novo Alegre - TO,2020,2020,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,1079,1715150,Novo Alegre - TO,2020,2020,215,Valor da produção,0,Total
6,Município,1006,Hectares,162,1715150,Novo Alegre - TO,2020,2020,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,1715259,Novo Jardim - TO,2020,2020,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,1800,1715259,Novo Jardim - TO,2020,2020,215,Valor da produção,0,Total
6,Município,1006,Hectares,291,1715259,Novo Jardim - TO,2020,2020,216,Área colhida,0,Total
